X,Y
954.1818181818181,500.0727272727274
956.4733400139821,501.2977391366592
952.3669676879397,502.7389686179474
951.286702685301,494.9644562111522
943.4626900709927,491.25349604968767
947.648873331203,495.33642640056405
950.2574673158852,493.71232980002173
951.6678104232556,493.38988341504
953.1532799455924,493.7469074935798
949.0749377759726,495.698207054719
949.1770182402479,499.0141237716248
948.8428506084933,497.4667035098895
949.1962254732589,499.00773582218335
955.104657470943,502.50786152013416
957.2936200041067,499.2729049763369
955.0862201607752,500.99169822651606
959.8989366950182,497.0994824868458
963.2346403484521,498.8911720095739
960.308523269588,501.8340109611306
965.1418138348631,501.167169897599
960.3687550622435,503.1813148019867
960.095129423662,506.2913954268141
960.5929127397674,505.77129543959154
964.250931477719,503.42467940309075
956.4561595361488,507.7032332736005
957.8688076118294,511.33125790429506
961.9825666365691,513.9551828782436
965.6298758303969,514.0964320229091
963.955970461308,515.998441521165
969.7104678713104,523.4165973107702
970.3588794625252,525.0955799997915
970.5990232882727,525.0093388483781
967.7738011220331,524.0135421926823
967.088431715702,527.8243994272432
967.7761040342921,527.9943039724924
967.994927787423,525.9822577392395
968.1311873255609,525.9207777140242
969.3533143190621,528.6702395521008
969.2264971124732,523.123711007014
964.0913318283554,523.2882737373795
962.25949956054,527.4054201056927
959.1760490436686,522.8278238356887
959.0630339857435,518.7620112258462
962.4616206531387,514.8051739723412
956.0518588499642,513.40150377227
959.6950227225768,513.2915462243068
961.2095092022284,506.6956200127496
964.3208000815187,505.00868518450534
969.2214442614038,506.897412300463
971.1006838241333,513.7924146075709
968.5632020825883,513.7831341419605
970.749671271125,515.2897126690884
976.9956739167092,519.2505177729219
979.5801709905418,522.7214159079604
979.1189553158865,515.0595511094142
968.7621055654845,516.0411639819256
968.5018487339437,520.2431843859266
970.14509501056,516.3101934111917
974.4624309387264,514.5982685673232
974.4260355580095,517.6232209505679
968.310934769916,520.476258662276
964.3035197567901,516.4873228949884
969.4386391601647,520.4282767301494
968.2334335550563,520.2744433145865
971.1348984963709,524.2305034623486
977.0420319786072,522.4015585716427
977.2773967024236,525.729416848222
982.1068619928433,525.7601652575679
979.1095180842951,527.435892858002
979.9902868396614,525.8503014557152
980.74132571731,528.5631900014828
983.7217823902915,532.1474317767386
982.2831040624351,536.2962814707907
981.7060842091701,533.7724903139301
977.7943004786466,538.8146300630685
982.8573558339876,541.0995330855291
983.8678145112845,543.9288213957766
990.1729078816029,540.2724929285088
988.0766240601504,534.1736884138595
988.4843241201179,534.3038464047751
988.8034405438382,533.8717004776727
991.9799464234275,534.022108353362
983.8990747308071,536.6883434709009
982.0747215152592,544.0944801125577
978.2983292006797,542.0513964505344
979.7891564094996,542.2327932633438
974.8656671378285,538.5594469881988
975.5570464422162,536.0010625813129
971.9391625772225,530.4002044999885
976.6630400835663,533.1797674266958
978.1897975862089,529.5369108907136
978.2971291668578,531.9091666373179
980.3728441779131,527.7638113975206
974.9219852088809,532.144336629118
981.6489553494093,536.4487843818097
983.1998819076211,538.1988745666852
981.4283144479095,540.8028316218191
978.5083589032529,546.7550994590802
980.8391771225911,545.1702956872001
975.5684157395058,538.2014515557331
972.7314773155781,532.2091671874231
974.2552108783057,533.1794055940857
977.8086322773684,536.6409337670611
970.8277445525828,527.9410514403205
966.9193432503107,529.2050043011254
969.8814923793154,533.2059437310036
972.5697838078013,538.6213757586033
978.6352938526525,540.8014866771636
978.4914218176709,538.8771122311928
981.3050643558913,544.314592514517
984.9905687059495,544.204369903496
985.8068196987335,541.7863711382247
982.0374612946257,545.1416150892878
980.232092303484,544.3744046407965
981.258511435572,544.876175771769
984.249582223902,542.8747579098845
987.6757369846832,544.2934607258984
984.0797375228867,541.0127547144704
984.1983602393475,542.7106421370638
984.233637585289,544.2272229674247
