X,Y
262.2060606060606,17.551515151515282
260.3896993461613,21.64515490348652
263.83421077866313,21.5997369829092
261.7206761498781,22.780702631699967
262.1113625279477,27.98650666392573
261.3394345542968,31.74897832536952
260.1529430615191,32.961211483213404
255.50615148508695,31.81239853243978
251.67147211596625,31.41724571057715
256.4892822118074,37.72452221042815
259.9854236520933,37.507585537738535
263.4379984286201,37.40093908635357
262.404576104525,41.72727099442314
262.14711610743547,43.481393647944444
263.1338276514129,37.54320713915604
262.6440591966673,38.79538931149132
260.8672473123235,39.15266940496178
262.18529739630964,37.47644062996535
266.14317950021734,38.21991194412571
266.4867869823609,41.93173401989489
266.22795355309336,41.6178023507661
269.4832894435713,44.26967923117826
268.73181040283447,47.515030364613274
272.3607097372816,45.2002930063055
271.2895181454408,47.18897926156066
268.9402177929041,51.39284970229164
263.9317792529774,54.25934674981611
267.0851412619382,53.262867341053415
268.71077712104346,54.13278155164286
270.33897734863064,57.4299932812982
268.4456945930453,57.38215461023775
267.12654498618093,57.20988756994949
263.40895119759773,56.72210561059394
264.92342287793394,55.669990572673576
260.3127680175977,52.84974260410958
265.90912771914077,55.8480765542449
266.9196264382644,52.741712620563526
269.599178115057,56.105224494088525
264.5891675766672,53.80391313737203
270.6662730853047,58.46391665836631
271.669265418422,61.78085697904413
264.8318764839378,66.96098930910743
259.31129596057855,66.9967960041113
256.4463380910724,70.19869900784391
258.0173032101656,65.23088449867416
256.38120121519063,70.64628178933162
254.24224577793183,74.12588866675992
254.47423202514716,74.731099067594
255.0496646833763,75.1304173190887
254.4662916097355,77.41615227381482
255.33319492208608,80.66712677865775
255.8322773340421,82.12104551715765
258.4789583992392,85.40093208399549
254.4375343373971,91.38457871144001
254.63234268286175,93.29273792086315
253.89247333202906,91.49805699959524
254.12669830754282,93.1900820692116
252.10533021924806,99.30577180106519
251.8385896072242,99.74082898522221
252.4126956041984,104.78902781915207
247.3140415186116,109.5579094513702
245.92222649436172,110.6139167232489
247.54861570492466,113.37947140668226
248.76480432972545,119.98164325502671
250.9344140837083,117.92674364579099
252.1552447066938,115.77478474417751
249.33362073842585,114.51715109218179
250.30466934502027,112.23603973627496
252.34123234752388,116.06418253898633
251.13249239697444,117.49105836980326
252.96847265876193,122.70141488258346
248.76920655833658,118.67957775338795
247.74227623939925,118.86672317219251
242.34500016720438,117.67856940673812
242.9786253634581,118.44157336225894
238.87437744919833,119.52299585837196
241.76797059209832,117.91626814449018
240.61865763592385,116.7538146420319
242.9909788281539,115.14230925885377
239.94250995942497,116.80166759258728
236.89244429125893,119.22191463436857
237.12845639077915,125.46001735845604
234.6185724044994,123.70864781653958
237.6799999493146,124.45969952301255
235.2709290725897,123.07295171581112
236.46085218758225,125.2406135684671
236.76797342294287,131.57329033481804
236.4360278615532,131.92784211732825
233.257056416588,130.05727279602857
234.58057162298718,132.28888620229483
235.97980859242813,132.9658768808307
234.71996840799198,134.26917154647236
230.95787428755,131.4619208298416
228.9272713490671,137.14296147706503
226.53030101193934,138.79932473291353
228.69458486367915,139.84213106007743
229.00222513853106,141.63943436768497
227.59784522916112,136.69457012046985
228.2229910500156,134.55037205009407
230.86370449261318,134.83838973953263
231.56655323522955,135.38855595953066
231.56220382721108,138.62560199357046
231.75104162467647,139.67054270077148
233.3971955444967,139.5347741611883
236.25638988216423,140.57068650141767
235.7308459568024,143.91479627453444
234.8336802295488,142.3258682255286
238.27945583151148,145.7522529193755
243.55863135646797,146.90650602549306
244.30767688258533,149.52772051312027
247.94779004559842,148.24070658214671
249.03565502196494,148.64133981938016
248.45277427781542,147.45027395283634
249.16564155707454,150.72070367777715
245.9279311033339,152.07295417403662
248.03831949284,150.63226819917077
250.98819574989847,148.33097661739208
246.91375756925424,149.60711916689723
244.60104697790035,148.8784748683135
242.36327994822625,148.13174563036378

