X,Y
966.5025759320781,649.213576213675
966.5939393939394,647.4666666666667
967.189902028302,645.5393526226667
968.8538952153588,653.007779748101
968.8813577383107,644.9197795389175
969.2212712325058,646.9439084484848
969.2906602927565,643.7742220943935
969.3592102946154,646.4066086519019
969.7749655482894,647.2840979716632
969.972536430731,645.1784251431727
970.0652936915699,644.4592035760306
970.1716153424641,651.984096515449
970.8671963511424,653.8674741021148
971.7563171682862,650.6073130418615
972.2263434318179,653.2811105775659
972.8187305418157,644.1344304087515
973.1905271466744,644.4043192766119
973.432704809408,669.3143496833509
974.1860117583647,701.5206281343299
974.314553287817,646.6429109893197
974.3964479634571,657.6809808487756
974.4563762199575,646.6505901326159
974.5556307188858,671.572561878796
974.5796912649055,659.7340564952651
974.8185462858178,655.2576176037
974.9516217343121,657.5977690805189
975.3227485088028,656.7787135622993
975.8629060296362,753.3405360383426
975.8699591487491,670.0459399699384
976.5371438243124,698.8844289845615
978.1775817498064,700.9145438169107
978.2517610739446,691.6130696081682
978.7899603739002,760.6622264975376
979.1700778625968,678.5056081000948
979.2763647055303,750.7563969513087
979.4935815788983,676.2110432818622
979.615964753491,673.5268548662489
980.1500885046157,751.6925590410526
980.1889743749789,742.8484914505316
980.2437948498336,749.1545331863376
980.4648021993646,677.3168017306721
980.5747422744103,698.2976736897688
980.6268094621214,747.7762654977239
980.6973084761532,689.0149761039797
980.9621964605067,751.5474927705197
981.5466658721195,709.3694228085228
981.8476883430135,706.5035311447277
981.9849579946726,747.024729508249
982.0626366527774,751.6026533596564
982.4182221871642,678.1418129756873
982.5413881334839,697.4278693436063
982.674020011201,701.0112902224764
982.7308515145287,681.6834958300778
982.9232606600885,696.7225593963967
983.4662850354348,703.0619274759724
983.4851807415253,750.7004893939691
983.5367556058377,732.3622832370629
983.7210858643173,726.3992172305257
984.0066874112408,708.3002212699589
984.0322619870726,697.4731776720682
984.2862531722801,746.1413085093504
984.6705752383755,700.417175815413
984.7933718240406,697.6499913141733
984.8642317994381,703.5570765148723
985.0113008678663,756.0123435115311
985.0907267977298,746.6823213643997
985.1668748279585,749.8911972527476
985.4396652485962,685.0511952774918
985.6686440297144,752.7982478881631
985.7210547234085,759.1992745328971
985.7387020832325,728.2493507440026
985.7674350029461,732.7202407319583
985.9979265174347,741.7494169632214
986.6766698836827,707.9174041296033
986.8973732500522,760.5537243765257
986.9034856444409,752.7342886541558
986.9477954819376,758.169707370761
986.9765494877906,750.0593284772253
986.9858738576868,747.1098765817364
987.03526166561,758.3522031799014
987.0548308663695,751.8712321426037
987.2904663900381,754.994815447882
987.4107992951826,732.3095445457166
987.6930424443117,761.1517142621597
987.7963961944592,719.2817408718863
987.9365709740987,754.8514598965367
987.9368134250335,751.2090324683033
988.3327602406807,750.2858508042818
988.5176709713528,728.7388183437968
988.5990308212768,752.6509502392455
988.7951230438589,732.2123213834557
988.891741412315,724.2372901243573
989.1246945944895,758.4951331754164
989.1811007232518,751.8077803101794
989.2002342048647,716.5288555761099
989.2873501691381,761.7889939234458
989.3842737188384,720.6290870349455
989.4228174428704,751.4170569939388
989.4461882676962,734.2560921096965
989.471169922931,719.9076540943863
989.5000879984614,760.9383111244088
989.8073672289338,738.9775088986764
989.893065882186,762.4297798750354
990.2508990778124,760.3400132235802
990.7379351321188,755.5019814850289
990.9320019972929,733.1037582455865
991.6097163469419,763.3614474543328
991.8254552527969,763.5550233002828
991.9106217998308,754.2430913338958
992.7624888724506,739.3152452616773
993.5195994661676,764.3933821086055
994.2694172244019,735.9436678107386
995.2169125135001,760.8155855990099
996.2071845404644,759.4504754943287
998.5310267261661,763.5558492320661
999.2483899908725,765.3111000067966
999.4821999511041,760.9739137505239
1000.0428768132033,762.3500046826573
1001.5259516128363,760.6341049272751
1006.8398130851244,763.7172348641147

