X,Y
959.0540723580662,616.158120288282
959.0769721105648,607.6963266496922
959.5811753583703,619.419232011959
959.7013140652043,619.3404788105948
960.29701783481,615.2317781466271
960.6284445757296,617.2605806811381
961.7349930066462,615.2812823165253
961.7981777076593,608.291769815754
962.0742358010614,613.2621762920659
962.824297549741,608.1028506262936
962.9630786183111,616.4677761124912
964.1979703861468,608.5026741964058
966.1601650385348,614.412211409718
966.3040267178885,617.2661995161355
966.312445716781,612.9719600467405
966.4649910812307,623.502937592495
966.4866802646247,607.6076584069225
966.5103155218821,610.8807757338394
966.5479561939871,606.9293142497335
966.5535665588627,623.8346666160759
966.7477997682211,615.3450294703119
966.7622163584956,611.6768249426124
967.0359001531692,613.0402016574454
967.4196819998479,613.2178062445026
967.7495987312072,608.7226071460567
967.8142849587239,604.4718982563801
968.6359558942968,620.0028991879166
969.0610621825022,613.1665675240478
970.6072229822971,646.3091915407775
970.6134077844306,617.9225634668913
970.6468895681,618.5888493838228
971.1885326546621,650.9385191364973
971.643969870468,652.4816908731581
971.696401185759,643.0182711993328
971.8199944831833,625.5181159536481
971.8508394628857,608.5490146940277
971.8759280448974,618.673102728383
971.8969009481937,609.142369507408
972.2719116819039,643.8342290571476
972.3286249936486,621.6762306280447
972.8095214828668,636.5837026351741
973.0869051462996,643.2564794342114
973.2831624693017,607.0034987057842
973.3903871881955,636.3594297447015
973.4496525984487,642.1900565793238
973.6915101538773,632.7600696799376
973.810362941073,601.9857675530797
974.1154567746685,642.3259104321434
974.261937753769,610.5228533101903
974.6078655157421,651.411960782821
975.124288173608,613.8605558981989
975.2532016588325,639.0091310398508
975.2721067581447,637.9578870235747
975.7118212536143,643.7474351348313
975.7446556268524,639.3289035972097
975.8678434686667,635.2011178592714
975.8841198636096,652.5507072475992
976.9303473390366,612.7591161741708
977.164132515453,596.3168227936943
977.2181545854487,590.2511557319755
977.2966103728618,633.0024555098297
977.3299040793479,595.1803826540121
977.4008791026647,615.0490228313387
977.5037197573736,620.6372959485451
978.1269567769837,614.6589826838923
978.3766753721463,598.4533870915369
978.4141292347645,617.1148000147822
978.4262195889501,641.027602919453
978.5359390693802,626.9330517027241
978.7289535246764,625.7637558691471
978.7984212735319,599.791798015132
978.8189760036296,632.6717155444429
978.9879980205087,595.8484741944388
979.015722415651,649.6780927511869
979.1219098074603,628.7885455318054
979.4410152712057,634.2877465727078
979.5653913401673,636.0115285935425
980.0310340567185,642.9450104500264
980.4433955957011,626.26092350837
980.7084299972194,589.1489832365263
980.7092228712834,592.9262493069767
980.7288248550165,593.3122524817235
980.736567988647,594.625087083777
981.1214552714655,591.8786454148584
981.2637753219997,595.7078222103863
981.5817384129332,599.8401016115248
981.7702561172778,618.8792633600746
981.839694830514,591.491427570524
981.9568971077283,627.3824706622526
982.2590712428059,646.5813798149178
982.3144346197796,601.5755020121532
982.5757878082059,632.3640184484372
982.7333144699987,635.4004181204194
982.7455784588665,644.9485932783208
982.799834075844,590.440430183823
982.8304669326433,640.0373037759385
982.8715139060189,599.5681095461249
982.8957268196368,594.1361922709551
982.9357613223201,602.653850695284
982.9643451475165,589.8681732013393
984.0004187987838,596.9277523827103
984.1606956558426,591.9784831678306
984.5169269551097,592.0592293788176
984.5755335062754,592.6244240701793
984.6350383742842,591.7959915696341
984.711632453568,590.811339198436
984.9101286263272,632.3615344060557
984.9439481803868,603.0827542076646
985.0271579510731,595.6925221224857
985.1676606577998,593.9091184962616
985.8090953663243,629.8959689399281
985.957756319182,596.922720820076
986.2723549904592,629.4052732207232
986.9908813960992,596.2758667356392
987.4644949035787,596.9696644844888
987.6792846376475,592.8856720829968
989.8519107743823,593.8919582735433
990.6082941944244,598.7527591830648
991.3097688942144,598.0103515469235
991.4701159053161,600.9367177540126

